date,airline,flights_scheduled,cancelled_flights,weather_condition,weekday,month,holiday_season,high_demand_month,extreme_weather_day,delayed_flights,average_flight_duration,airport_traffic,maintenance_day
2009-03-14,Airline E,116,3,snow,5,3,0,0,1,37,1.5786242203019731,3833,0
2009-03-15,Airline E,189,11,clear,6,3,0,0,1,8,2.7343997356110927,1770,0
2009-03-16,Airline E,142,15,storm,0,3,0,0,0,47,2.892320591015438,1991,0
2009-03-17,Airline E,232,15,snow,1,3,0,0,0,37,1.9654515682180351,4964,0
2009-03-18,Airline E,238,0,rain,2,3,0,0,0,15,1.4100772425584789,2158,0
2009-03-19,Airline E,144,2,rain,3,3,0,0,0,22,1.0158871433532215,4046,0
2009-03-20,Airline E,90,19,fog,4,3,0,0,0,7,2.2306381275922202,3683,0
2009-03-21,Airline E,213,14,rain,5,3,0,0,0,47,3.6103400225068514,3487,0
2009-03-22,Airline E,51,19,rain,6,3,0,0,1,34,1.3302898295134167,1599,0
2009-03-23,Airline E,71,16,storm,0,3,0,0,0,38,2.4679617937120675,2364,0
2009-03-24,Airline E,199,3,snow,1,3,0,0,0,0,3.05646578437922,4176,0
2009-03-25,Airline E,90,2,snow,2,3,0,0,0,25,1.8419626090698764,1858,0
2009-03-26,Airline E,144,10,storm,3,3,0,0,0,28,4.97180894589453,1591,0
2009-03-27,Airline E,165,0,snow,4,3,0,0,1,40,4.432657804560048,4409,0
2009-03-28,Airline E,169,4,snow,5,3,0,0,0,35,3.1082209586874714,4874,0
2009-03-29,Airline E,286,3,fog,6,3,0,0,0,48,4.4560448687546454,2509,0
2009-03-30,Airline E,63,19,clear,0,3,0,0,0,7,3.819011823568516,2165,0
2009-03-31,Airline E,142,7,snow,1,3,0,0,1,24,2.335616300014243,4465,0
2009-04-01,Airline E,84,10,snow,2,4,0,0,0,44,3.4747616004123842,3063,0
2009-04-02,Airline E,227,10,snow,3,4,0,0,0,39,1.787861181162293,2265,0
2009-04-03,Airline E,58,17,rain,4,4,0,0,0,19,3.330814465814149,1302,0
2009-04-04,Airline E,288,9,storm,5,4,0,0,0,1,1.3949234758248905,1166,0
2009-04-05,Airline E,167,12,fog,6,4,0,0,0,31,2.661994563157311,4514,0
2009-04-06,Airline E,145,19,rain,0,4,1,0,0,24,3.436685986359034,1795,0
2009-04-07,Airline E,108,15,storm,1,4,0,0,0,9,2.501808257047583,4083,0
2009-04-08,Airline E,105,16,fog,2,4,0,0,0,26,1.5532469171513523,1408,0
2009-04-09,Airline E,268,17,rain,3,4,0,0,0,11,1.4651766832056126,2665,0
2009-04-10,Airline E,59,2,fog,4,4,0,0,0,46,2.2201324155131195,3155,0
2009-04-11,Airline E,74,0,snow,5,4,0,0,1,22,4.8996219550262365,2064,0
2009-04-12,Airline E,290,1,rain,6,4,1,0,0,45,4.624214276362395,4702,0
2009-04-13,Airline E,222,5,rain,0,4,0,0,1,36,4.590504988521911,2881,0
2009-04-14,Airline E,274,17,clear,1,4,0,0,0,46,3.795556631703535,3111,0
2009-04-15,Airline E,60,16,snow,2,4,0,0,0,37,4.762694312265307,4874,0
2009-04-16,Airline E,150,13,snow,3,4,0,0,1,12,1.8868770374685697,3407,0
2009-04-17,Airline E,58,16,rain,4,4,0,0,0,47,4.230649277590603,3783,0
2009-04-18,Airline E,184,8,rain,5,4,0,0,0,33,3.844009792320631,2729,0
2009-04-19,Airline E,120,18,storm,6,4,0,0,1,36,4.999250727366004,3734,0
2009-04-20,Airline E,211,1,clear,0,4,0,0,0,39,3.2347303919514645,3709,0
2009-04-21,Airline E,132,2,rain,1,4,0,0,1,9,2.1368995424450943,1842,0
2009-04-22,Airline E,69,15,fog,2,4,0,0,0,37,1.0066837796423598,2378,0
2009-04-23,Airline E,163,15,storm,3,4,0,0,0,20,4.65287013858112,2824,0
2009-04-24,Airline E,283,0,rain,4,4,0,0,0,20,4.689206973768064,1638,0
2009-04-25,Airline E,138,18,snow,5,4,0,0,1,48,4.251903830601023,3078,0
2009-04-26,Airline E,54,17,clear,6,4,0,0,1,6,2.912524998295843,3185,0
2009-04-27,Airline E,161,9,storm,0,4,0,0,0,15,2.0140975451099337,2073,0
2009-04-28,Airline E,270,16,fog,1,4,0,0,0,3,3.0604393001288934,4778,0
2009-04-29,Airline E,104,0,storm,2,4,0,0,0,18,1.308802797748343,3156,0
2009-04-30,Airline E,268,4,clear,3,4,0,0,0,16,1.6682709065809989,1550,0
2009-05-01,Airline E,138,3,clear,4,5,0,0,1,31,1.8136546519190806,4088,0
2009-05-02,Airline E,278,18,storm,5,5,0,0,0,30,1.558276284127369,2392,0
2009-05-03,Airline E,64,6,fog,6,5,0,0,1,48,3.554222005006613,2511,0
2009-05-04,Airline E,295,7,storm,0,5,0,0,1,4,2.0416421359503225,1257,0
2009-05-05,Airline E,225,18,snow,1,5,0,0,1,29,2.4412623101210467,4753,0
2009-05-06,Airline E,53,7,storm,2,5,0,0,1,10,2.974721996267508,2698,0
2009-05-07,Airline E,127,8,rain,3,5,0,0,1,47,2.831210336023813,4513,1
2009-05-08,Airline E,169,18,rain,4,5,0,0,0,9,2.8004093183376098,1793,0
2009-05-09,Airline E,162,17,fog,5,5,0,0,1,18,4.807531777156896,4401,0
2009-05-10,Airline E,258,13,rain,6,5,0,0,0,32,3.096815503230673,2610,0
2009-05-11,Airline E,70,17,rain,0,5,0,0,1,1,3.949513098144643,3224,0
2009-05-12,Airline E,257,4,storm,1,5,1,0,1,34,4.6992202459554395,1443,0
2009-05-13,Airline E,267,0,storm,2,5,1,0,0,41,2.363457793408033,1632,0
2009-05-14,Airline E,186,5,clear,3,5,0,0,1,9,2.581597271238025,3772,0
2009-05-15,Airline E,115,6,rain,4,5,0,0,0,31,4.951111469099458,4297,0
2009-05-16,Airline E,156,4,rain,5,5,0,0,1,47,3.532290488332935,1882,0
2009-05-17,Airline E,256,7,clear,6,5,1,0,0,28,3.015087550498838,3843,0
2009-05-18,Airline E,212,5,clear,0,5,0,0,0,15,3.8208165400542407,2015,0
2009-05-19,Airline E,265,0,fog,1,5,1,0,1,23,4.671780209055516,1265,0
2009-05-20,Airline E,161,11,clear,2,5,0,0,0,9,3.2027493493762154,2965,0
2009-05-21,Airline E,166,4,clear,3,5,1,0,1,11,3.8731709767876032,2165,0
2009-05-22,Airline E,228,4,rain,4,5,0,0,0,39,4.730636655645354,2005,0
2009-05-23,Airline E,295,14,snow,5,5,1,0,0,40,4.877272263498634,2896,0
2009-05-24,Airline E,177,16,fog,6,5,0,0,1,2,1.684334909500723,1558,0
2009-05-25,Airline E,151,4,fog,0,5,0,0,0,27,2.350163892874574,1221,0
2009-05-26,Airline E,127,18,storm,1,5,0,0,0,30,4.984371643729988,4036,0
2009-05-27,Airline E,278,9,fog,2,5,1,0,1,39,4.367908334901,4490,0
2009-05-28,Airline E,86,2,clear,3,5,1,0,0,14,4.665478429918048,2803,0
2009-05-29,Airline E,55,10,fog,4,5,0,0,0,19,4.22102428799328,4834,0
2009-05-30,Airline E,131,7,fog,5,5,0,0,0,17,3.997881538107547,3134,0
2009-05-31,Airline E,135,12,storm,6,5,0,0,0,18,1.901140480054217,2090,0
2009-06-01,Airline E,131,5,storm,0,6,0,1,1,47,3.512703456371796,2607,0
2009-06-02,Airline E,100,2,fog,1,6,0,1,0,48,4.1054415255821315,4246,1
2009-06-03,Airline E,115,18,rain,2,6,0,1,0,29,4.411406931889201,2620,0
2009-06-04,Airline E,145,6,clear,3,6,0,1,0,39,1.692692279583131,4256,0
2009-06-05,Airline E,194,1,clear,4,6,0,1,1,8,3.930722753694177,2433,0
2009-06-06,Airline E,114,18,clear,5,6,1,1,0,48,1.3773011303539389,2073,0
2009-06-07,Airline E,58,12,storm,6,6,0,1,0,11,4.567191631795625,3356,0
2009-06-08,Airline E,190,10,clear,0,6,1,1,0,4,2.116663731873243,1455,0
2009-06-09,Airline E,277,8,rain,1,6,0,1,0,37,2.4110759151824044,1093,0
2009-06-10,Airline E,150,18,clear,2,6,0,1,1,45,1.1841049092252098,4234,0
2009-06-11,Airline E,235,18,storm,3,6,0,1,1,34,3.52977753745679,1021,0
2009-06-12,Airline E,207,13,rain,4,6,0,1,1,27,1.0254557379373814,2060,0
2009-06-13,Airline E,80,11,fog,5,6,1,1,1,33,1.8706271479391199,1118,0
2009-06-14,Airline E,200,0,snow,6,6,0,1,0,19,1.0347802820755656,1017,0
2009-06-15,Airline E,112,0,rain,0,6,0,1,1,20,3.9387290956581653,1392,0
2009-06-16,Airline E,291,16,storm,1,6,1,1,0,43,4.565811736095808,4052,0
2009-06-17,Airline E,205,3,rain,2,6,0,1,0,12,4.1664822629727984,4239,0
2009-06-18,Airline E,108,12,rain,3,6,0,1,0,44,3.601228868455974,3248,0
2009-06-19,Airline E,59,10,storm,4,6,0,1,1,8,4.8242823584962835,2432,0
2009-06-20,Airline E,138,17,snow,5,6,0,1,0,40,4.2165037797118305,4835,0
2009-06-21,Airline E,173,11,fog,6,6,0,1,0,36,4.685240280269248,4783,0
2009-06-22,Airline E,149,18,storm,0,6,0,1,0,48,1.3852859953245886,1231,0
2009-06-23,Airline E,139,19,fog,1,6,0,1,0,11,2.0690627995065176,3361,0
2009-06-24,Airline E,75,0,fog,2,6,0,1,1,23,2.22941114940941,4641,0
2009-06-25,Airline E,286,17,clear,3,6,0,1,0,25,4.760671483655157,1463,0
2009-06-26,Airline E,126,1,rain,4,6,0,1,0,6,3.3903373548971665,4613,0
2009-06-27,Airline E,66,10,snow,5,6,0,1,0,9,2.782939989954542,4656,0
2009-06-28,Airline E,217,14,fog,6,6,0,1,0,35,1.6523304111609414,2336,0
2009-06-29,Airline E,117,14,fog,0,6,0,1,0,11,2.9768300885572567,3072,0
2009-06-30,Airline E,72,5,rain,1,6,0,1,0,16,4.907300202636456,1281,0
2009-07-01,Airline E,212,3,clear,2,7,0,1,0,39,1.9069610636637866,2222,0
2009-07-02,Airline E,252,11,clear,3,7,1,1,0,45,2.376629979218988,3884,0
2009-07-03,Airline E,253,10,snow,4,7,0,1,0,49,2.364740550088882,4045,0
2009-07-04,Airline E,58,7,clear,5,7,0,1,0,34,1.1862737113005504,4891,0
2009-07-05,Airline E,256,1,snow,6,7,0,1,0,6,1.7931475231866867,4794,0
2009-07-06,Airline E,94,15,snow,0,7,0,1,0,5,3.7752385615238326,1226,0
2009-07-07,Airline E,214,1,fog,1,7,0,1,1,33,2.085884877618743,4077,0
2009-07-08,Airline E,246,3,snow,2,7,0,1,0,33,2.8510182420535077,3224,0
2009-07-09,Airline E,196,1,storm,3,7,0,1,0,0,4.429536577460399,2439,0
2009-07-10,Airline E,124,8,snow,4,7,0,1,1,24,4.195971495176385,2819,0
2009-07-11,Airline E,250,12,snow,5,7,0,1,1,49,4.307033134370566,4951,0
2009-07-12,Airline E,276,19,storm,6,7,0,1,0,20,4.110077292452768,3958,0
2009-07-13,Airline E,291,1,rain,0,7,0,1,0,26,2.713465019362801,2957,0
2009-07-14,Airline E,76,18,clear,1,7,0,1,1,28,3.4518005905044475,3315,0
2009-07-15,Airline E,190,7,clear,2,7,0,1,0,35,1.7844188895659396,3418,0
2009-07-16,Airline E,234,10,clear,3,7,0,1,0,11,4.3905169336527585,3679,0
2009-07-17,Airline E,237,7,rain,4,7,0,1,0,29,1.2993600494880915,3211,0
2009-07-18,Airline E,189,15,storm,5,7,0,1,0,3,4.793109915181066,1277,0
2009-07-19,Airline E,58,19,clear,6,7,0,1,0,8,4.315295518620058,4869,0
2009-07-20,Airline E,283,16,clear,0,7,1,1,1,45,1.8174013670332485,2964,0
2009-07-21,Airline E,141,14,snow,1,7,0,1,0,19,4.045144544026575,3270,0
2009-07-22,Airline E,126,6,rain,2,7,0,1,0,36,2.3078786404524068,2799,0
2009-07-23,Airline E,133,0,clear,3,7,0,1,0,46,3.8181777355508184,1233,0
2009-07-24,Airline E,293,13,rain,4,7,0,1,0,42,1.6489115630652704,4584,0
2009-07-25,Airline E,126,15,clear,5,7,1,1,0,16,4.4363200582248155,3925,0
2009-07-26,Airline E,204,2,clear,6,7,0,1,0,34,3.661920507880653,1219,0
2009-07-27,Airline E,267,17,clear,0,7,0,1,0,6,2.105537823375177,3171,0
2009-07-28,Airline E,240,18,storm,1,7,0,1,0,46,4.552392864587409,4976,0
2009-07-29,Airline E,270,5,snow,2,7,0,1,0,37,3.3216383046955826,1229,0
2009-07-30,Airline E,78,8,storm,3,7,0,1,1,35,4.011580811799865,2751,0
2009-07-31,Airline E,199,12,rain,4,7,1,1,1,13,4.953949928278478,1497,0
2009-08-01,Airline E,122,11,snow,5,8,0,0,1,16,2.7924451790820655,1203,0
2009-08-02,Airline E,137,14,fog,6,8,0,0,1,23,1.9795190510415295,1603,0
2009-08-03,Airline E,155,6,storm,0,8,1,0,0,5,4.334533073649304,2643,0
2009-08-04,Airline E,196,11,snow,1,8,0,0,1,49,1.7139621997539547,2656,0
2009-08-05,Airline E,87,16,clear,2,8,0,0,1,42,1.952420625074141,4138,0
2009-08-06,Airline E,144,12,clear,3,8,1,0,0,24,2.746953414676125,1997,0
2009-08-07,Airline E,88,16,storm,4,8,1,0,0,21,4.522836757674586,3904,0
2009-08-08,Airline E,192,7,snow,5,8,0,0,0,23,2.359956502081755,3044,0
2009-08-09,Airline E,103,17,storm,6,8,0,0,0,48,4.444736314880732,3894,0
2009-08-10,Airline E,209,1,fog,0,8,0,0,1,24,3.7075735540864914,3329,0
2009-08-11,Airline E,292,16,rain,1,8,1,0,0,33,2.554953922515561,2680,0
2009-08-12,Airline E,159,11,storm,2,8,0,0,1,38,2.177192165639458,3859,0
2009-08-13,Airline E,161,12,rain,3,8,0,0,0,12,2.2554647107432086,1092,0
2009-08-14,Airline E,223,14,snow,4,8,0,0,0,27,1.8247981670682045,2655,0
2009-08-15,Airline E,238,10,fog,5,8,0,0,0,23,2.5996983286222037,1992,0
2009-08-16,Airline E,270,8,storm,6,8,0,0,0,46,3.9707465609478922,3375,0
2009-08-17,Airline E,298,7,snow,0,8,0,0,0,5,2.312325124198382,4860,0
2009-08-18,Airline E,101,19,storm,1,8,0,0,1,36,1.7343858319894219,3829,0
2009-08-19,Airline E,211,14,clear,2,8,0,0,0,37,2.3932275258192615,2432,0
2009-08-20,Airline E,250,16,snow,3,8,0,0,1,43,2.5849041591350668,1222,0
2009-08-21,Airline E,84,13,fog,4,8,0,0,0,36,4.757511581018621,4862,0
2009-08-22,Airline E,247,4,snow,5,8,0,0,0,8,3.4816934596922313,4570,0
2009-08-23,Airline E,86,15,fog,6,8,0,0,1,22,4.410678822563689,4359,0
2009-08-24,Airline E,127,7,clear,0,8,0,0,0,40,2.475386993257913,4480,0
2009-08-25,Airline E,110,16,clear,1,8,0,0,0,46,4.954781899002533,4854,0
2009-08-26,Airline E,160,10,rain,2,8,0,0,1,10,1.8715815104461138,4054,0
2009-08-27,Airline E,163,17,rain,3,8,0,0,1,43,2.47129489333012,4519,0
2009-08-28,Airline E,226,1,clear,4,8,0,0,0,34,2.124969368965019,4383,0
2009-08-29,Airline E,58,0,clear,5,8,0,0,1,18,4.281183894143189,4243,0
2009-08-30,Airline E,68,8,rain,6,8,1,0,0,27,2.4074105758196027,4781,0
2009-08-31,Airline E,264,7,rain,0,8,1,0,0,42,4.420486339154916,4368,0
2009-09-01,Airline E,170,1,rain,1,9,1,0,1,42,2.787224011012832,2733,0
2009-09-02,Airline E,154,11,snow,2,9,0,0,0,18,2.473524195119756,4792,0
2009-09-03,Airline E,205,5,clear,3,9,0,0,0,29,2.782856133255325,2768,0
2009-09-04,Airline E,129,1,storm,4,9,0,0,0,7,3.5579248463447515,3937,0
2009-09-05,Airline E,75,11,fog,5,9,0,0,0,31,1.5639449673133416,3895,0
2009-09-06,Airline E,215,17,fog,6,9,1,0,0,4,1.9664227062314499,4252,0
2009-09-07,Airline E,89,4,fog,0,9,0,0,0,4,1.6588985755902548,1487,0
2009-09-08,Airline E,74,12,fog,1,9,0,0,0,33,2.7087068850431484,4453,0
2009-09-09,Airline E,148,3,rain,2,9,0,0,1,25,1.6802408501375599,4647,0
2009-09-10,Airline E,167,7,rain,3,9,1,0,1,49,2.846966247416417,3477,0
2009-09-11,Airline E,118,9,clear,4,9,0,0,1,43,3.204573169476471,1040,0
2009-09-12,Airline E,120,13,rain,5,9,0,0,0,33,2.616533913268176,1363,0
2009-09-13,Airline E,200,19,fog,6,9,0,0,1,12,1.0875175541362947,3289,0
2009-09-14,Airline E,138,1,snow,0,9,0,0,0,20,2.3803232312109746,3981,0
2009-09-15,Airline E,114,1,snow,1,9,0,0,1,36,2.773287255669049,3010,0
2009-09-16,Airline E,199,3,storm,2,9,0,0,0,46,1.9883528468506158,1615,0
2009-09-17,Airline E,113,10,clear,3,9,0,0,0,0,4.203718534439287,4687,0
2009-09-18,Airline E,294,8,snow,4,9,0,0,1,48,4.148786324466069,2133,0
2009-09-19,Airline E,245,17,snow,5,9,0,0,1,15,1.8004396840478978,2889,0
2009-09-20,Airline E,107,16,snow,6,9,0,0,0,35,2.600746116718561,2368,0
2009-09-21,Airline E,205,1,fog,0,9,0,0,1,0,1.3394583318569704,3662,0
2009-09-22,Airline E,161,6,fog,1,9,0,0,0,10,4.184227319009352,4727,1
2009-09-23,Airline E,172,11,storm,2,9,0,0,0,31,3.2472355131897896,4672,0
2009-09-24,Airline E,255,15,rain,3,9,0,0,1,2,4.877065070195311,1900,0
2009-09-25,Airline E,146,9,rain,4,9,0,0,0,22,3.1132384206978383,2991,0
2009-09-26,Airline E,245,10,rain,5,9,0,0,0,40,3.183128471747491,4417,0
2009-09-27,Airline E,155,8,snow,6,9,1,0,0,20,2.644744467444102,3711,0
2009-09-28,Airline E,252,3,rain,0,9,0,0,0,26,4.151436740416663,1018,0
2009-09-29,Airline E,280,15,rain,1,9,0,0,0,34,2.4131141471932627,2146,0
2009-09-30,Airline E,273,18,fog,2,9,0,0,0,10,1.0143395643395223,3368,0
2009-10-01,Airline E,53,19,fog,3,10,0,0,0,1,3.1853581923062655,1426,0
2009-10-02,Airline E,178,4,rain,4,10,0,0,0,49,2.4196853591078153,4521,0
2009-10-03,Airline E,75,11,fog,5,10,0,0,0,7,1.2352488707171867,4730,0
2009-10-04,Airline E,82,9,fog,6,10,1,0,0,32,2.425765178191409,4159,0
2009-10-05,Airline E,258,13,snow,0,10,0,0,0,41,4.7476714576661845,4004,0
2009-10-06,Airline E,76,19,storm,1,10,0,0,0,32,4.169090691591869,1453,0
2009-10-07,Airline E,91,19,fog,2,10,0,0,0,27,1.3859113206310942,1076,0
2009-10-08,Airline E,246,11,storm,3,10,0,0,0,6,2.841912841639939,4879,0
2009-10-09,Airline E,120,3,clear,4,10,0,0,0,37,1.4778181040459146,2373,0
2009-10-10,Airline E,113,19,rain,5,10,0,0,0,31,1.771809841425612,2328,0
2009-10-11,Airline E,74,8,storm,6,10,0,0,1,28,3.4356467338418133,4785,0
2009-10-12,Airline E,121,13,storm,0,10,0,0,0,33,1.038927285374582,1846,0
2009-10-13,Airline E,275,4,clear,1,10,0,0,0,41,3.5213559854523773,4470,0
2009-10-14,Airline E,154,8,rain,2,10,1,0,0,42,1.8312410758031468,3372,0
2009-10-15,Airline E,181,1,rain,3,10,0,0,1,43,4.676579468559678,1738,0
2009-10-16,Airline E,61,11,rain,4,10,0,0,0,35,1.1372995741177823,4992,0
2009-10-17,Airline E,107,11,fog,5,10,0,0,1,49,1.0234650529819205,2316,0
2009-10-18,Airline E,144,12,snow,6,10,0,0,1,5,3.2734235080331544,1269,0
2009-10-19,Airline E,188,10,snow,0,10,0,0,0,41,1.3977830297893514,1115,0
2009-10-20,Airline E,150,7,fog,1,10,0,0,0,42,2.5412454022205746,1147,0
2009-10-21,Airline E,157,11,rain,2,10,1,0,0,1,3.22085332421924,3940,0
2009-10-22,Airline E,108,8,clear,3,10,0,0,1,48,3.272023295500609,1523,0
2009-10-23,Airline E,166,11,fog,4,10,0,0,0,20,3.2028291723661355,4084,0
2009-10-24,Airline E,213,10,fog,5,10,0,0,1,12,2.3632539431262156,1484,0
2009-10-25,Airline E,158,18,storm,6,10,1,0,0,26,4.050732299806522,4205,0
2009-10-26,Airline E,71,7,fog,0,10,0,0,1,23,2.9467405865216154,1953,0
2009-10-27,Airline E,114,6,rain,1,10,0,0,0,4,4.421798704096176,2142,0
2009-10-28,Airline E,99,13,fog,2,10,0,0,0,11,1.3632145886772338,4264,0
2009-10-29,Airline E,53,1,snow,3,10,0,0,0,9,2.0005335884799442,1305,0
2009-10-30,Airline E,277,19,snow,4,10,0,0,1,41,1.244274423280232,4588,0
2009-10-31,Airline E,249,11,fog,5,10,0,0,0,49,2.1488767016352437,1824,0
2009-11-01,Airline E,266,0,clear,6,11,0,1,0,42,4.556035426960856,4456,0
2009-11-02,Airline E,269,9,storm,0,11,0,1,0,19,4.646988315078037,3288,0
2009-11-03,Airline E,229,0,fog,1,11,0,1,1,3,4.317692573992806,1928,0
2009-11-04,Airline E,151,9,rain,2,11,0,1,0,18,2.6116000854549566,1571,0
2009-11-05,Airline E,277,7,clear,3,11,0,1,0,32,3.841255099993271,4234,0
2009-11-06,Airline E,277,12,rain,4,11,0,1,0,47,4.529256808977027,2291,0
2009-11-07,Airline E,92,13,rain,5,11,0,1,0,49,4.90752195335277,2188,0
2009-11-08,Airline E,154,9,storm,6,11,0,1,0,6,2.0773811401232187,3436,0
2009-11-09,Airline E,223,0,storm,0,11,0,1,1,13,4.020768309501646,4543,0
2009-11-10,Airline E,53,5,snow,1,11,0,1,0,16,1.4641697642343248,3408,0
2009-11-11,Airline E,190,11,rain,2,11,0,1,1,16,1.0101308351765272,3924,0
2009-11-12,Airline E,215,19,fog,3,11,1,1,0,7,4.677977660711889,3492,0
2009-11-13,Airline E,222,14,rain,4,11,0,1,0,43,3.6937848366402806,3801,0
2009-11-14,Airline E,202,12,snow,5,11,0,1,0,6,4.891394455945971,3001,0
2009-11-15,Airline E,116,14,rain,6,11,0,1,0,22,3.761887891542768,1711,0
2009-11-16,Airline E,104,15,storm,0,11,0,1,1,22,2.4092313982870337,2543,0
2009-11-17,Airline E,145,11,snow,1,11,0,1,0,25,3.8255098534988594,3194,0
2009-11-18,Airline E,216,19,clear,2,11,0,1,0,10,4.161856438670487,4212,0
2009-11-19,Airline E,114,10,rain,3,11,0,1,1,15,1.1650723456962973,3241,0
2009-11-20,Airline E,124,11,rain,4,11,1,1,0,19,4.309192597525479,3911,0
2009-11-21,Airline E,179,1,storm,5,11,0,1,0,39,2.8194079914816257,2954,0
2009-11-22,Airline E,246,2,clear,6,11,0,1,1,38,2.059815031270303,3854,0
2009-11-23,Airline E,169,16,rain,0,11,0,1,1,18,2.969300845790997,1386,0
2009-11-24,Airline E,135,13,rain,1,11,0,1,0,33,1.0461358566925063,1801,0
2009-11-25,Airline E,111,6,clear,2,11,0,1,0,43,1.928281561232668,2929,0
2009-11-26,Airline E,223,19,storm,3,11,0,1,0,9,3.267939405154575,2635,0
2009-11-27,Airline E,254,13,fog,4,11,0,1,0,24,1.5975897053887742,2789,0
2009-11-28,Airline E,161,8,clear,5,11,0,1,0,27,4.493001198876254,2722,0
2009-11-29,Airline E,264,9,storm,6,11,0,1,0,5,4.945044006240943,3191,0
2009-11-30,Airline E,288,10,rain,0,11,1,1,1,42,1.5879384650664221,4600,0
2009-12-01,Airline E,208,10,clear,1,12,0,1,0,38,3.8596164826985855,2197,0
2009-12-02,Airline E,276,18,storm,2,12,0,1,0,49,4.031973102206878,2356,0
2009-12-03,Airline E,279,12,rain,3,12,0,1,1,49,2.574589840986435,3360,0
2009-12-04,Airline E,282,9,snow,4,12,0,1,1,24,3.969157698653297,1911,0
2009-12-05,Airline E,212,15,storm,5,12,0,1,1,48,4.871681500155357,1111,0
2009-12-06,Airline E,175,9,storm,6,12,0,1,0,19,4.030414635158648,2961,1
2009-12-07,Airline E,222,9,storm,0,12,0,1,0,40,4.256208880212796,3666,0
2009-12-08,Airline E,126,11,rain,1,12,0,1,0,36,3.4110082574508547,3593,1
2009-12-09,Airline E,231,0,fog,2,12,0,1,0,30,4.502408531845559,2972,0
2009-12-10,Airline E,248,17,fog,3,12,1,1,0,2,4.627581177826938,3047,0
2009-12-11,Airline E,246,19,snow,4,12,0,1,0,37,1.99381687596077,2172,0
2009-12-12,Airline E,171,10,clear,5,12,0,1,0,48,1.579010665964912,4988,0
2009-12-13,Airline E,206,6,snow,6,12,0,1,0,14,2.6069964862563184,4763,0
2009-12-14,Airline E,249,13,clear,0,12,1,1,0,48,2.2791816930522955,1456,0
2009-12-15,Airline E,57,7,clear,1,12,0,1,0,40,2.937156821630705,1948,0
2009-12-16,Airline E,103,3,snow,2,12,0,1,1,41,2.745442910256395,1140,0
2009-12-17,Airline E,184,2,snow,3,12,0,1,0,9,1.71168215673621,1714,0
2009-12-18,Airline E,132,9,storm,4,12,1,1,1,5,3.112455156471178,2689,0
2009-12-19,Airline E,152,8,rain,5,12,0,1,0,4,2.395192196997588,4065,0
2009-12-20,Airline E,200,14,fog,6,12,1,1,1,0,4.5105710680103215,4107,0
2009-12-21,Airline E,149,7,clear,0,12,0,1,0,41,4.487774880091552,3899,0
2009-12-22,Airline E,283,12,clear,1,12,0,1,0,31,2.9261372233485914,4793,0
2009-12-23,Airline E,81,6,storm,2,12,1,1,1,16,1.6208078190283506,1378,0
2009-12-24,Airline E,111,12,fog,3,12,1,1,0,4,4.272822811473327,3585,0
2009-12-25,Airline E,222,5,rain,4,12,0,1,0,43,1.590155165647888,3182,0
2009-12-26,Airline E,245,9,storm,5,12,0,1,1,33,2.50113850958999,2932,0
2009-12-27,Airline E,79,18,rain,6,12,0,1,0,21,2.2659782796153425,2949,0
2009-12-28,Airline E,292,10,clear,0,12,0,1,0,39,3.1087691886574857,1186,0
2009-12-29,Airline E,155,15,fog,1,12,1,1,1,8,4.378585692213958,3321,0
2009-12-30,Airline E,88,19,clear,2,12,0,1,1,27,1.293032656666044,3892,0
2009-12-31,Airline E,182,13,storm,3,12,0,1,1,16,1.874040666763071,2629,1
2010-01-01,Airline E,244,8,rain,4,1,1,0,0,21,2.1993014421626196,3477,0
2010-01-02,Airline E,71,15,rain,5,1,1,0,0,13,4.995588592716319,2166,0
2010-01-03,Airline E,205,8,clear,6,1,1,0,1,26,2.263632430533015,3683,0
2010-01-04,Airline E,199,5,storm,0,1,0,0,0,19,4.767447804560768,3643,0
2010-01-05,Airline E,177,5,fog,1,1,0,0,0,40,1.550674159818247,2600,0
2010-01-06,Airline E,263,17,snow,2,1,0,0,1,36,1.8760133772060863,4831,0
2010-01-07,Airline E,275,18,storm,3,1,1,0,0,18,1.7680712793062683,2630,0
2010-01-08,Airline E,78,16,fog,4,1,0,0,0,12,1.8551554021958845,4335,0
2010-01-09,Airline E,220,3,fog,5,1,0,0,0,12,2.649052230591825,1556,0
2010-01-10,Airline E,91,18,rain,6,1,0,0,1,3,2.0264343420218434,3655,0
2010-01-11,Airline E,109,10,snow,0,1,1,0,0,36,3.49603603493268,2462,0
2010-01-12,Airline E,168,10,snow,1,1,0,0,0,11,2.0996144609491916,3041,0
2010-01-13,Airline E,126,10,snow,2,1,0,0,0,32,3.483274884489297,4052,0
2010-01-14,Airline E,248,18,clear,3,1,1,0,0,17,1.3216434812844335,2155,0
2010-01-15,Airline E,251,7,rain,4,1,0,0,1,45,1.5789342807912061,1592,0
2010-01-16,Airline E,269,15,storm,5,1,0,0,0,30,3.087406484267936,2357,0
2010-01-17,Airline E,245,7,clear,6,1,0,0,0,19,2.92038005913252,2259,0
2010-01-18,Airline E,236,8,clear,0,1,0,0,0,28,4.865634238296364,1644,0
2010-01-19,Airline E,145,11,snow,1,1,0,0,0,3,4.795781329021281,2124,0
2010-01-20,Airline E,135,11,snow,2,1,0,0,0,42,2.223348266529868,1534,0
